Time (secs),Sonar Distance (m)
0.0009789466857910156,0.3333333333333333
0.021322250366210938,0.6666666666666666
0.041651248931884766,1.0
0.06309175491333008,1.0
0.16409778594970703,1.0
0.1844770908355713,1.0
0.2048797607421875,1.0
0.22559642791748047,1.0
0.24605870246887207,1.0
0.28740572929382324,1.0
0.3079948425292969,0.8004938264687856
0.32897377014160156,0.8004938264687856
0.34937334060668945,0.8004938264687856
0.3698079586029053,1.0
0.39087462425231934,1.0
0.4114034175872803,1.0
0.4318058490753174,1.0
0.45229101181030273,1.0
0.4935035705566406,1.0
0.513979434967041,1.0
0.5348377227783203,1.0
0.5552408695220947,1.0
0.5769169330596924,1.0
0.5973823070526123,1.0
0.6384987831115723,1.0
0.6590659618377686,1.0
0.8209402561187744,1.0
0.8414871692657471,1.0
0.8622548580169678,1.0
0.8826098442077637,1.0
0.9036970138549805,1.0
0.924807071685791,1.0
0.9452555179595947,1.0
1.0109474658966064,1.0
1.0383813381195068,1.0
1.058941125869751,1.0
1.0802502632141113,1.0
1.100891351699829,1.0
1.1218619346618652,1.0
1.2234244346618652,1.0
1.2439610958099365,1.0
1.2644565105438232,1.0
1.3253655433654785,0.993145485719045
1.3457849025726318,0.9837756355603536
1.366269588470459,0.9720619519551595
1.3866961002349854,0.9648017883300781
1.4275405406951904,0.9537686308224996
1.4481170177459717,0.9426783124605814
1.4690663814544678,0.9317023158073425
1.4895095825195312,0.92324165503184
1.510422706604004,0.9146666526794434
1.5310280323028564,0.9059773286183676
1.5516576766967773,0.8985456625620524
1.573481798171997,0.8911711573600769
1.5940403938293457,0.8839109738667806
1.6146178245544434,0.8766508102416992
1.635016918182373,0.8694478074709574
1.6556456089019775,0.8621304829915365
1.6962981224060059,0.8524693051973978
1.879706621170044,0.8246863087018331
1.9002840518951416,0.7956456343332926
1.921048641204834,0.767976979414622
1.9415647983551025,0.7583158214886984
1.9621500968933105,0.7498551607131958
1.982753038406372,0.7425378163655599
2.025031805038452,0.7329338192939758
2.0455384254455566,0.7247589826583862
2.065969228744507,0.7164698243141174
2.0863728523254395,0.7121823231379191
2.1071996688842773,0.7079520026842753
2.1277294158935547,0.7066943248112997
2.1483898162841797,0.7068658272425333
2.2708544731140137,0.6854854822158813
2.291414737701416,0.6685069799423218
2.3118176460266113,0.648727297782898
2.332548141479492,0.6462119619051615
2.353128671646118,0.6363793015480042
2.3736326694488525,0.6234596371650696
2.3945484161376953,0.6132839719454447
2.4356911182403564,0.6218589742978414
2.4769821166992188,0.6103113094965616
2.4974403381347656,0.5945904850959778
2.518004894256592,0.5602333148320516
2.5793607234954834,0.5403393109639486
2.5998620986938477,0.5262191494305929
2.620579719543457,0.5292489926020304
2.661241292953491,0.5156433383623759
2.702070474624634,0.5259905060132345
2.7436349391937256,0.4894038339455922
2.9264416694641113,0.45819082856178284
2.9469668865203857,0.4019388258457184
2.967393398284912,0.3727266589800517
2.98786997795105,0.3649519979953766
3.0084195137023926,0.3583206633726756
