Time (secs),Sonar Distance (m)
0.000156402587890625,0.05
0.020429611206054688,0.1
0.04362916946411133,0.15
0.16529059410095215,0.2
0.18564677238464355,0.25
0.20633506774902344,0.3
0.2266380786895752,0.35
0.24703049659729004,0.4
0.26748013496398926,0.45
0.2878537178039551,0.5
0.32866334915161133,0.55
0.3489975929260254,0.6
0.36928582191467285,0.65
0.39001965522766113,0.7
0.43082618713378906,0.75
0.45160341262817383,0.8
0.472012996673584,0.85
0.492600679397583,0.9
0.513756513595581,0.95
0.5343747138977051,1.0
0.5548300743103027,1.0
0.5760431289672852,1.0
0.5965445041656494,1.0
0.6371855735778809,1.0
0.6575508117675781,1.0
0.8205928802490234,1.0
0.8409078121185303,1.0
0.861518144607544,1.0
0.8836796283721924,1.0
0.9040164947509766,1.0
0.9245476722717285,1.0
0.9653120040893555,1.0
0.9856917858123779,1.0
1.006042242050171,1.0
1.0264592170715332,1.0
1.0473971366882324,1.0
1.0677361488342285,1.0
1.0881288051605225,1.0
1.1084630489349365,1.0
1.210242509841919,1.0
1.2312443256378174,1.0
1.2523090839385986,1.0
1.2726364135742188,1.0
1.2951765060424805,1.0
1.3158555030822754,1.0
1.3564555644989014,1.0
1.3771281242370605,1.0
1.4584779739379883,1.0
1.478816032409668,1.0
1.4994664192199707,0.9998464733362198
1.5198352336883545,0.9998215734958649
1.5617554187774658,0.9990849465131759
1.6027190685272217,0.9959130197763443
1.6231105327606201,0.992175143957138
1.683992862701416,0.9869795173406601
1.8656742572784424,0.979065614938736
1.8861560821533203,0.9707744151353837
1.9070227146148682,0.9619172632694244
1.927339792251587,0.9527085363864899
1.9679036140441895,0.9426080107688903
1.9882481098175049,0.9323531359434127
2.0086400508880615,0.921952486038208
2.0289998054504395,0.9114317864179611
2.0493931770324707,0.9005595117807388
2.0700013637542725,0.8895586103200912
2.091599225997925,0.8782318592071533
2.1124579906463623,0.8669994324445724
2.133852243423462,0.8554068565368652
2.154266595840454,0.8430425316095352
2.2556936740875244,0.8277190089225769
2.276259660720825,0.8112807333469391
2.2966363430023193,0.7949796587228775
2.3171372413635254,0.7816198110580445
2.3582913875579834,0.7682599604129792
2.3792507648468018,0.7553803116083145
2.39962100982666,0.7448759377002716
2.420245885848999,0.7334454625844955
2.5014138221740723,0.722452312707901
2.521725654602051,0.7099928379058837
2.582582473754883,0.6991883367300034
2.602900266647339,0.6888983368873596
2.6232709884643555,0.6759500861167907
2.6437032222747803,0.6625645101070404
2.6640453338623047,0.6489988595247269
2.684584379196167,0.6352274090051651
2.725458860397339,0.621095809340477
2.90938138961792,0.6038000360131264
2.9303739070892334,0.5886394366621971
2.9507033824920654,0.5775262370705605
2.9915108680725098,0.5638148114085197
3.031928300857544,0.5530703365802765
