Time (secs),Sonar Distance (m)
0.24489521980285645,0.0
0.46767187118530273,0.0
0.48804736137390137,0.0
0.5088555812835693,0.0
0.5293066501617432,0.0
0.5504732131958008,0.0
0.6111817359924316,0.0
0.6316418647766113,0.0
0.6520588397979736,0.0
0.6729645729064941,0.0
0.6934332847595215,0.0
0.7143328189849854,0.0
0.7377147674560547,0.0
0.758202075958252,0.0
0.7786343097686768,0.5
0.8596804141998291,1.0
0.8800702095031738,1.0
0.9010038375854492,1.0
0.9214208126068115,1.0
0.9418058395385742,1.0
0.9622294902801514,1.0
0.9826016426086426,1.0
1.0231986045837402,1.0
1.043733835220337,1.0
1.064141035079956,1.0
1.0849723815917969,1.0
1.1256401538848877,1.0
1.1669342517852783,1.0
1.1873230934143066,1.0
1.2078847885131836,1.0
1.2686972618103027,1.0
1.2891483306884766,1.0
1.329763412475586,1.0
1.351081132888794,1.0
1.5337214469909668,1.0
1.5542786121368408,1.0
1.5747854709625244,1.0
1.6156072616577148,1.0
1.6359164714813232,1.0
1.656313180923462,1.0
1.6770410537719727,1.0
1.6974318027496338,1.0
1.7182223796844482,1.0
1.7386054992675781,1.0
1.7589993476867676,1.0
1.779939889907837,1.0
1.8007774353027344,0.988774985074997
1.8210992813110352,0.971718966960907
1.9235644340515137,0.9381049573421478
1.9440248012542725,0.9092929661273956
1.9643809795379639,0.9007179737091064
1.985048770904541,0.8797949850559235
2.005424737930298,0.8628164827823639
2.025806427001953,0.8555277287960052
2.0464839935302734,0.8481532335281372
2.0668323040008545,0.8410359621047974
2.0870957374572754,0.8338329792022705
2.148184299468994,0.8266299962997437
2.168839931488037,0.8194269835948944
2.210049867630005,0.8119667172431946
2.2918336391448975,0.8026199638843536
2.3124184608459473,0.7933589816093445
2.33278226852417,0.7717499732971191
2.37345814704895,0.7500552237033844
2.3942461013793945,0.7429379820823669
2.578155517578125,0.7378787398338318
2.5986318588256836,0.7347059845924377
2.6392159461975098,0.7329909801483154
2.6596202850341797,0.7316190004348755
2.6800808906555176,0.7234727442264557
2.70100474357605,0.7130969762802124
2.7619104385375977,0.704007476568222
2.782287359237671,0.6961184740066528
2.802623748779297,0.6817982196807861
2.823223114013672,0.6500707268714905
2.8436107635498047,0.6268324851989746
2.863950252532959,0.619886726140976
2.9657649993896484,0.594847708940506
3.0066795349121094,0.5674934685230255
