Time (secs),Sonar Distance (m)
0.6065266132354736,1.0
0.6472258567810059,1.0
0.6674988269805908,1.0
0.6879117488861084,1.0
0.7082846164703369,1.0
0.7287082672119141,1.0
0.7489831447601318,1.0
0.769280195236206,1.0
0.7895336151123047,1.0
0.8097889423370361,1.0
0.8502614498138428,1.0
1.0328760147094727,1.0
1.053229808807373,1.0
1.0735034942626953,1.0
1.0938880443572998,1.0
1.1144003868103027,1.0
1.1552579402923584,1.0
1.1756279468536377,1.0
1.1959002017974854,1.0
1.216193675994873,1.0
1.2568211555480957,1.0
1.277033805847168,1.0
1.2973320484161377,1.0
1.317622423171997,0.9972724914550781
1.4390840530395508,0.9670884609222412
1.4593360424041748,0.9552549719810486
1.4801685810089111,0.9605714678764343
1.500488042831421,0.9526824951171875
1.5612306594848633,0.918382465839386
1.5816009044647217,0.9063774943351746
1.6019213199615479,0.8995174765586853
1.622387170791626,0.8916285037994385
1.6629228591918945,0.87722247838974
1.6832270622253418,0.8700194954872131
1.7039265632629395,0.8592149615287781
1.7241501808166504,0.85149747133255
1.745025634765625,0.848239004611969
1.7654857635498047,0.8372629880905151
1.7858154773712158,0.8338329792022705
1.8063228130340576,0.8266299962997437
1.8267714977264404,0.819426953792572
1.8470416069030762,0.8120524883270264
1.8876993656158447,0.8021054863929749
1.9082067012786865,0.7947309613227844
2.070974826812744,0.7648899555206299
2.111881732940674,0.7233870029449463
2.132148265838623,0.7156695127487183
2.1524038314819336,0.7041789889335632
2.172654390335083,0.6968044638633728
2.193086862564087,0.6854854822158813
2.2137043476104736,0.6820554733276367
2.234006643295288,0.6743379831314087
2.2546446323394775,0.6674779653549194
2.274902820587158,0.6643909811973572
2.3368866443634033,0.6467264890670776
2.3576602935791016,0.6395235061645508
2.5830678939819336,0.5784695148468018
2.644517183303833,0.5030094981193542
2.6863865852355957,0.4882604777812958
2.706702470779419,0.4769414961338043
2.7271015644073486,0.4572190046310425
2.747753858566284,0.46219247579574585
2.768367290496826,0.45155948400497437
2.7886297702789307,0.43955448269844055
2.809718608856201,0.4368104934692383
2.8301377296447754,0.4256629943847656
2.8503963947296143,0.4143439829349518
2.8736767768859863,0.4157159924507141
2.893906831741333,0.40902748703956604
2.934530019760132,0.3908484876155853
2.954944133758545,0.3834739923477173
3.116838216781616,0.3417994976043701
