Time (secs),Sonar Distance (m)
0.00015926361083984375,0.0
0.021851062774658203,0.0
0.2046964168548584,1.0
0.2452983856201172,1.0
0.2655818462371826,1.0
0.28589367866516113,1.0
0.30623602867126465,1.0
0.32660627365112305,1.0
0.3671281337738037,1.0
0.38747668266296387,1.0
0.4078028202056885,1.0
0.42821812629699707,1.0
0.4485437870025635,1.0
0.4694201946258545,1.0
0.48978710174560547,1.0
0.5908730030059814,1.0
0.6111617088317871,1.0
0.6315181255340576,1.0
0.6518423557281494,1.0
0.6720917224884033,1.0
0.6927142143249512,1.0
0.7332146167755127,1.0
0.7535417079925537,1.0
0.7740516662597656,1.0
0.7943482398986816,1.0
0.8147182464599609,1.0
0.8351929187774658,1.0
0.8757481575012207,1.0
0.9164483547210693,1.0
0.9375913143157959,1.0
0.9579651355743408,1.0
0.9782319068908691,1.0
0.9985120296478271,1.0
1.0187633037567139,1.0
1.0592155456542969,1.0
1.0796549320220947,1.0
1.242091178894043,1.0
1.2624034881591797,1.0
1.2833492755889893,1.0
1.3042309284210205,1.0
1.3246097564697266,1.0
1.345186710357666,1.0
1.385725498199463,1.0
1.4064295291900635,1.0
1.4274249076843262,1.0
1.4477674961090088,1.0
1.4691040515899658,1.0
1.48958420753479,1.0
1.5099823474884033,1.0
1.5303432941436768,1.0
1.5507762432098389,1.0
1.632352352142334,0.9938424825668335
1.652662992477417,0.9866394996643066
1.6934950351715088,0.979436457157135
1.7341392040252686,0.9722334742546082
1.7547776699066162,0.9410204887390137
1.7954905033111572,0.937590479850769
1.8157970905303955,0.9236989617347717
1.8364486694335938,0.9168390035629272
1.8568973541259766,0.8979739546775818
1.8974342346191406,0.8794519901275635
1.958585500717163,0.868133008480072
1.978966236114502,0.8605870008468628
1.9994020462036133,0.8533839583396912
2.0199058055877686,0.834690511226654
2.040390729904175,0.8118810057640076
2.060861110687256,0.8007335066795349
2.101541757583618,0.7935304641723633
2.1221423149108887,0.7863274812698364
2.285228967666626,0.7780954837799072
2.3059277534484863,0.7708925008773804
2.3263187408447266,0.7523704767227173
2.3467159271240234,0.7451674938201904
2.387363910675049,0.6901159882545471
2.4081618785858154,0.6832559704780579
2.428711175918579,0.6799975037574768
2.4491028785705566,0.6810264587402344
2.4698214530944824,0.6854854822158813
2.4902422428131104,0.6611325144767761
2.5106770992279053,0.6451829671859741
2.5312392711639404,0.6379799842834473
2.5516114234924316,0.6259750127792358
2.5720183849334717,0.6191149950027466
2.5927255153656006,0.6115689873695374
2.695439577102661,0.6040229797363281
2.7360005378723145,0.5964769721031189
2.7563729286193848,0.5933899879455566
2.7767255306243896,0.5860154628753662
2.7970714569091797,0.5364519953727722
2.8173601627349854,0.5131279826164246
2.8376431465148926,0.5102124810218811
2.858022928237915,0.5024949908256531
2.8785276412963867,0.4995794892311096
2.9192488193511963,0.4836300015449524
2.9397668838500977,0.48483049869537354
2.9600939750671387,0.4779704809188843
3.0015058517456055,0.4750549793243408
