Time (secs),Sonar Distance (m)
0.3841423988342285,0.0
0.8100206851959229,1.0
0.8303482532501221,1.0
0.8708446025848389,1.0
0.891324520111084,1.0
0.9116818904876709,1.0
0.9322612285614014,1.0
0.9529073238372803,1.0
0.973217248916626,1.0
0.9939792156219482,1.0
1.015058994293213,1.0
1.0358004570007324,1.0
1.0566089153289795,1.0
1.0972168445587158,1.0
1.117701768875122,1.0
1.3012337684631348,1.0
1.3216233253479004,1.0
1.3419504165649414,1.0
1.3622183799743652,1.0
1.4038915634155273,1.0
1.424192190170288,1.0
1.4449965953826904,0.9876684546470642
1.4654905796051025,0.9765209555625916
1.4860248565673828,0.9689750075340271
1.5067667961120605,0.9614289999008179
1.5273334980010986,0.9542259573936462
1.5480992794036865,0.9470229744911194
1.5685462951660156,0.9285009503364563
1.5891506671905518,0.9252424836158752
1.6909244060516357,0.9180395007133484
1.7316436767578125,0.9115225076675415
1.753185749053955,0.8756789565086365
1.7738361358642578,0.861101508140564
1.7942633628845215,0.8499540090560913
1.8145675659179688,0.8425794839859009
1.8354945182800293,0.8350334763526917
1.8559167385101318,0.8274874687194824
1.896498441696167,0.8197699785232544
1.9168307781219482,0.812395453453064
1.9371650218963623,0.7938734889030457
1.9575626850128174,0.785984456539154
2.018580675125122,0.7787814736366272
2.0389909744262695,0.7715784907341003
2.059386968612671,0.749283492565155
2.079688310623169,0.7419089674949646
2.100050687789917,0.7347059845924377
2.120358943939209,0.7316190004348755
2.1611013412475586,0.7247589826583862
2.3430182933807373,0.721671998500824
2.4238569736480713,0.7074374556541443
2.444322347640991,0.6486129760742188
2.4648122787475586,0.6210014820098877
2.485104560852051,0.6059094667434692
2.5338597297668457,0.5985350012779236
2.5542829036712646,0.5794984698295593
2.574613332748413,0.5486285090446472
2.615298271179199,0.541768491268158
2.6361682415008545,0.5568605065345764
2.7379205226898193,0.5138139724731445
2.758249521255493,0.5021519660949707
2.778668165206909,0.4647649824619293
2.7990591526031494,0.46219247579574585
2.8197834491729736,0.45584699511528015
2.8401238918304443,0.44933000206947327
2.860731363296509,0.4342379868030548
2.8811492919921875,0.42343348264694214
2.9217493534088135,0.42068949341773987
2.942145347595215,0.4100565016269684
2.9624407291412354,0.39650797843933105
2.9832329750061035,0.3855319917201996
3.0237679481506348,0.38227349519729614
