Time (secs),Sonar Distance (m)
0.0002186298370361328,0.0
0.020442962646484375,0.0
0.04076981544494629,0.0
0.06112337112426758,0.0
0.081390380859375,0.0
0.10168027877807617,0.0
0.1220560073852539,0.0
0.14273595809936523,0.0
0.1630229949951172,0.0
0.1833951473236084,0.0
0.20376992225646973,0.0
0.22408080101013184,0.0
0.24446606636047363,0.0
0.2649540901184082,0.0
0.28542494773864746,0.0
0.3062422275543213,1.0
0.3265800476074219,1.0
0.34691500663757324,1.0
0.36756443977355957,1.0
0.38837742805480957,1.0
0.4087035655975342,1.0
0.42917418479919434,1.0
0.4496452808380127,1.0
0.4700150489807129,1.0
0.4904046058654785,1.0
0.510847806930542,1.0
0.5312087535858154,1.0
0.5516471862792969,1.0
0.572016716003418,1.0
0.5924112796783447,1.0
0.6127278804779053,1.0
0.6331601142883301,1.0
0.6537861824035645,1.0
0.6741683483123779,1.0
0.6945583820343018,1.0
0.7151458263397217,1.0
0.7355003356933594,1.0
0.7558610439300537,1.0
0.7770767211914062,1.0
0.7975544929504395,1.0
0.8178403377532959,1.0
0.8382108211517334,1.0
0.8587596416473389,1.0
0.8791115283966064,1.0
0.9000864028930664,1.0
0.9205255508422852,1.0
0.94097900390625,1.0
0.96146559715271,1.0
0.9819073677062988,1.0
1.0022971630096436,1.0
1.0226333141326904,1.0
1.043062448501587,1.0
1.063950777053833,1.0
1.085299015045166,1.0
1.1056137084960938,1.0
1.1259515285491943,1.0
1.146183967590332,1.0
1.166579008102417,1.0
1.1869735717773438,1.0
1.2072937488555908,1.0
1.2296621799468994,1.0
1.2502856254577637,1.0
1.2712538242340088,1.0
1.2963712215423584,1.0
1.3168888092041016,1.0
1.3372571468353271,1.0
1.357698917388916,1.0
1.3780381679534912,1.0
1.398350715637207,1.0
1.4188525676727295,1.0
1.4396979808807373,1.0
1.460019588470459,1.0
1.4803903102874756,1.0
1.500739574432373,1.0
1.521064281463623,1.0
1.5417418479919434,1.0
1.5624871253967285,1.0
1.5828649997711182,1.0
1.6034302711486816,1.0
1.6246211528778076,1.0
1.644970178604126,1.0
1.6653454303741455,1.0
1.7061622142791748,1.0
1.726668119430542,1.0
1.7474806308746338,1.0
1.7679176330566406,1.0
1.788381576538086,1.0
1.8089168071746826,1.0
1.8295044898986816,1.0
1.8499064445495605,0.9941855072975159
1.8704519271850586,0.9869824647903442
1.8907852172851562,0.9758349657058716
1.9111385345458984,0.9684605002403259
1.931462287902832,0.9609144926071167
1.9518766403198242,0.9495954513549805
1.9721956253051758,0.9422209858894348
1.9929428100585938,0.935018002986908
2.0132322311401367,0.9274719953536987
2.0338332653045654,0.9206119775772095
2.05420184135437,0.9134089946746826
2.094670295715332,0.906205952167511
2.1149604320526123,0.8986600041389465
2.13543963432312,0.8881984949111938
2.1562650203704834,0.8847684860229492
2.1765940189361572,0.87722247838974
2.1968884468078613,0.8703624606132507
2.2172489166259766,0.8629879951477051
2.2375593185424805,0.8595579862594604
2.257965326309204,0.8523550033569336
2.2783308029174805,0.8338329792022705
2.298699140548706,0.8266299962997437
2.319061756134033,0.8118810057640076
2.4202070236206055,0.8086224794387817
2.4442906379699707,0.7973034977912903
2.464992046356201,0.6077960133552551
2.4853298664093018,0.6077960133552551
2.505704402923584,0.6077960133552551
2.525979518890381,0.6077960133552551
2.5688610076904297,0.6077960133552551
2.5891897678375244,0.6077960133552551
2.6095707416534424,0.6077960133552551
2.629941463470459,0.6077960133552551
2.6503822803497314,0.6077960133552551
2.6707794666290283,0.6077960133552551
2.6911966800689697,0.6077960133552551
2.7125043869018555,0.6077960133552551
2.733677864074707,0.6077960133552551
2.755772113800049,0.6077960133552551
2.7762949466705322,0.6077960133552551
2.79659104347229,0.6077960133552551
2.817732572555542,0.6077960133552551
2.8385958671569824,0.6077960133552551
2.8606584072113037,0.6077960133552551
2.9013421535491943,0.6077960133552551
2.9216837882995605,0.6077960133552551
2.9420154094696045,0.6077960133552551
2.9624459743499756,0.6077960133552551
2.9831464290618896,0.6077960133552551
3.0034968852996826,0.6077960133552551
