Time (secs),Sonar Distance (m)
0.0001399517059326172,0.0
0.020893335342407227,0.0
0.04188108444213867,0.0
0.06259512901306152,0.0
0.08304953575134277,0.0
0.1033775806427002,0.0
0.14394044876098633,0.0
0.18453001976013184,0.0
0.2048788070678711,0.0
0.22573328018188477,0.0
0.24618005752563477,0.0
0.266585111618042,0.0
0.2869119644165039,0.0
0.30718541145324707,1.0
0.32845497131347656,1.0
0.34886741638183594,1.0
0.369199275970459,1.0
0.3894662857055664,1.0
0.4099082946777344,1.0
0.4303152561187744,1.0
0.4506082534790039,1.0
0.47177982330322266,1.0
0.49212074279785156,1.0
0.5125200748443604,1.0
0.533463716506958,1.0
0.5538842678070068,1.0
0.5742321014404297,1.0
0.5948271751403809,1.0
0.6153261661529541,1.0
0.6398584842681885,1.0
0.6602563858032227,1.0
0.6810803413391113,1.0
0.7021784782409668,1.0
0.722576379776001,1.0
0.7429208755493164,1.0
0.7846581935882568,1.0
0.8054113388061523,1.0
0.8257396221160889,1.0
0.8460421562194824,1.0
0.867011547088623,1.0
0.8873999118804932,1.0
0.9076683521270752,1.0
0.9283843040466309,1.0
0.9491574764251709,1.0
0.9695644378662109,1.0
0.9904084205627441,1.0
1.0108506679534912,1.0
1.0312929153442383,1.0
1.0519089698791504,1.0
1.0725648403167725,1.0
1.0929980278015137,1.0
1.1134684085845947,1.0
1.1346426010131836,1.0
1.1549458503723145,1.0
1.1754779815673828,1.0
1.195866584777832,1.0
1.2161896228790283,1.0
1.2365000247955322,1.0
1.2571306228637695,1.0
1.2774994373321533,1.0
1.3008136749267578,1.0
1.3211843967437744,1.0
1.3415284156799316,1.0
1.3628263473510742,1.0
1.383434772491455,1.0
1.4037597179412842,1.0
1.4442040920257568,1.0
1.4653773307800293,1.0
1.485706090927124,1.0
1.5059609413146973,1.0
1.5263140201568604,1.0
1.546764612197876,1.0
1.5672791004180908,1.0
1.587587833404541,1.0
1.6079130172729492,1.0
1.6282825469970703,1.0
1.6485824584960938,1.0
1.6689612865447998,1.0
1.6894927024841309,1.0
1.709831714630127,1.0
1.7313954830169678,1.0
1.751697301864624,1.0
1.772289514541626,1.0
1.7926406860351562,1.0
1.8129932880401611,1.0
1.833442211151123,1.0
1.854050874710083,1.0
1.8746082782745361,1.0
1.894913911819458,1.0
1.9152612686157227,1.0
1.9356579780578613,0.9586849808692932
1.955967903137207,0.9341604709625244
1.9765517711639404,0.9267860054969788
1.9970369338989258,0.9115225076675415
2.0174174308776855,0.9039765000343323
2.03861141204834,0.8967734575271606
2.0589957237243652,0.8851114511489868
2.0793039798736572,0.8775655031204224
2.0998899936676025,0.8703624606132507
2.120361328125,0.8590434789657593
2.1407697200775146,0.8516689538955688
2.161189079284668,0.8441230058670044
2.183253765106201,0.8372629880905151
2.203674793243408,0.8259440064430237
2.2240424156188965,0.8221709728240967
2.244690418243408,0.8111949563026428
2.2651169300079346,0.8043349981307983
2.2855160236358643,0.8005619645118713
2.3057830333709717,0.7935304641723633
2.3267011642456055,0.7856414914131165
2.3472068309783936,0.7825545072555542
2.367871046066284,0.7708925008773804
2.388373613357544,0.7636894583702087
2.4088597297668457,0.7561435103416443
2.429149866104126,0.7489404678344727
2.449690103530884,0.7369354963302612
2.4707753658294678,0.7252734899520874
2.491147041320801,0.7180705070495605
2.511606454849243,0.7105244994163513
2.5321903228759766,0.6995484828948975
2.5525646209716797,0.6961184740066528
2.5730369091033936,0.688915491104126
2.593641996383667,0.6817125082015991
2.614069938659668,0.5235894918441772
2.634716033935547,0.5235894918441772
2.6551802158355713,0.5235894918441772
2.675584316253662,0.5235894918441772
2.6963865756988525,0.5235894918441772
2.7171900272369385,0.5235894918441772
2.7375736236572266,0.5235894918441772
2.757962226867676,0.5235894918441772
2.7989931106567383,0.5235894918441772
2.839695692062378,0.5235894918441772
2.86008620262146,0.5235894918441772
2.8805148601531982,0.5235894918441772
2.901562213897705,0.5235894918441772
2.9421064853668213,0.5235894918441772
2.963008403778076,0.5235894918441772
2.983351469039917,0.5235894918441772
3.003575325012207,0.5235894918441772
