Time (secs),Sonar Distance (m)
0.00017499923706054688,0.0
0.020814180374145508,0.0
0.06143379211425781,0.0
0.08194661140441895,0.0
0.1022648811340332,0.0
0.12268686294555664,1.0
0.14325904846191406,1.0
0.16356611251831055,1.0
0.18410921096801758,1.0
0.20538663864135742,1.0
0.30652308464050293,1.0
0.32689523696899414,1.0
0.34740304946899414,1.0
0.3677082061767578,1.0
0.38811445236206055,1.0
0.40879201889038086,1.0
0.42911243438720703,1.0
0.4494516849517822,1.0
0.4700279235839844,1.0
0.49040865898132324,1.0
0.5107996463775635,1.0
0.5313763618469238,1.0
0.5517325401306152,1.0
0.5720298290252686,1.0
0.5923995971679688,1.0
0.6127111911773682,1.0
0.6330075263977051,1.0
0.6537082195281982,1.0
0.6742854118347168,1.0
0.6946957111358643,1.0
0.7149653434753418,1.0
0.7352485656738281,1.0
0.7758054733276367,1.0
0.9583828449249268,1.0
0.9787869453430176,1.0
0.999138593673706,1.0
1.0194649696350098,1.0
1.0399701595306396,1.0
1.1013898849487305,1.0
1.1219007968902588,1.0
1.1422245502471924,1.0
1.1625163555145264,1.0
1.1828162670135498,1.0
1.2031021118164062,1.0
1.2236144542694092,1.0
1.2440552711486816,1.0
1.3453140258789062,1.0
1.365771770477295,1.0
1.4065942764282227,1.0
1.4270505905151367,1.0
1.4473884105682373,1.0
1.4677379131317139,0.9950429797172546
1.488323450088501,0.9914414882659912
1.508669137954712,0.9840669631958008
1.5289955139160156,0.9768639802932739
1.5504076480865479,0.9357039928436279
1.5708186626434326,0.9285009503364563
1.6113886833190918,0.9137519598007202
1.6320993900299072,0.9060344696044922
1.652461290359497,0.8986600041389465
1.673079490661621,0.8916285037994385
1.6934967041015625,0.8881984949111938
1.7138829231262207,0.8806524872779846
1.7342910766601562,0.8734495043754578
1.7548563480377197,0.8703624606132507
1.7965373992919922,0.8674469590187073
1.8172862529754639,0.865045964717865
2.000093460083008,0.8571569919586182
2.0205025672912598,0.8492679595947266
2.0409224033355713,0.8216564655303955
2.0821545124053955,0.8099944591522217
2.1025824546813965,0.802619993686676
2.122950315475464,0.7907865047454834
2.144132137298584,0.7832404971122742
2.1649632453918457,0.7715784907341003
2.18534779548645,0.7571724653244019
2.205662727355957,0.6904590129852295
2.226113796234131,0.6829130053520203
2.246628522872925,0.6712509989738464
2.266977548599243,0.6486129760742188
2.2873518466949463,0.6414099931716919
2.3076655864715576,0.6338639855384827
2.389080286026001,0.6259750127792358
2.429981231689453,0.6180859804153442
2.450528860092163,0.610539972782135
2.470876932144165,0.6074529886245728
2.491382122039795,0.5961340069770813
2.511749744415283,0.5927039980888367
2.532038688659668,0.5889309644699097
2.552504062652588,0.5810419917106628
2.5730669498443604,0.5690369606018066
2.5933752059936523,0.5391960144042969
2.614011287689209,0.524446964263916
2.6343870162963867,0.5169010162353516
2.6546688079833984,0.5134710073471069
2.6752684116363525,0.5059249997138977
2.6961400508880615,0.4942629933357239
2.7166192531585693,0.4798569977283478
2.7372419834136963,0.47625547647476196
2.7577998638153076,0.4565329849720001
2.7983832359313965,0.4441849887371063
2.8189613819122314,0.45378899574279785
2.8805196285247803,0.44607147574424744
3.0641818046569824,0.4308079779148102
