loop step,time (secs)
298,114.06381154060364
299,114.46434044837952
300,114.83487510681152
301,115.21016907691956
302,115.60205626487732
303,116.00341415405273
304,116.41535210609436
305,116.80128240585327
306,117.15302801132202
307,117.53642392158508
308,117.91196489334106
309,118.29106950759888
310,118.68373250961304
311,119.06272411346436
312,119.477285861969
313,119.85336351394653
314,120.22951340675354
315,120.58030796051025
316,120.95908188819885
317,121.34055757522583
318,121.7158203125
319,122.09517288208008
320,122.50798511505127
321,122.8812747001648
322,123.26118350028992
323,123.63999247550964
324,124.0143051147461
325,124.39282441139221
326,124.76923966407776
327,125.17148923873901
328,125.57127714157104
329,125.94311857223511
330,126.32202434539795
331,126.69586539268494
332,127.0736289024353
333,127.45700716972351
334,127.8324658870697
335,128.2176194190979
336,128.62423133850098
337,129.00581169128418
338,129.38526225090027
339,129.7630364894867
340,130.13585329055786
341,130.5153214931488
342,130.89827513694763
343,131.29447150230408
344,131.66421031951904
345,132.03555727005005
346,132.41300344467163
347,132.8019621372223
348,133.17872714996338
349,133.5552020072937
350,133.9252805709839
351,134.32594299316406
352,134.71172332763672
353,135.09186935424805
354,135.47730350494385
355,135.86617422103882
356,136.24245953559875
357,136.61934065818787
358,136.9966688156128
359,137.42023062705994
360,137.7975549697876
361,138.15997219085693
362,138.53330326080322
363,138.91967821121216
364,139.2921233177185
365,139.6689612865448
366,140.04840350151062
367,140.44926142692566
368,140.81821608543396
369,141.18114161491394
370,141.5643048286438
371,141.93364191055298
372,142.30604362487793
373,142.6989016532898
374,143.09089422225952
375,143.4995036125183
376,143.8525984287262
377,144.2233681678772
378,144.60905933380127
379,144.9685606956482
380,145.36131691932678
381,145.7312309741974
382,146.11774373054504
383,146.54028463363647
384,146.91503143310547
385,147.28369975090027
386,147.65832591056824
387,148.03832030296326
388,148.4118390083313
389,148.7896547317505
390,149.1685607433319
391,149.58064341545105
392,149.9557535648346
393,150.33276343345642
394,150.70188426971436
395,151.07357501983643
396,151.4544324874878
397,151.83145260810852
398,152.22086548805237
399,152.63134670257568
400,153.00578665733337
401,153.36237978935242
402,153.73531126976013
403,154.11404967308044
404,154.48912596702576
405,154.86927938461304
406,155.27118515968323
407,155.65646243095398
408,156.0357310771942
409,156.41515851020813
410,156.78894138336182
411,157.16439580917358
412,157.5506672859192
413,157.93379092216492
414,158.33620190620422
415,158.71483945846558
416,159.08740139007568
417,159.46130871772766
418,159.81103992462158
419,160.18890690803528
420,160.57577681541443
421,160.96030187606812
422,161.39109992980957
423,161.75590467453003
424,162.13812971115112
425,162.52722692489624
426,162.90536975860596
427,163.29289770126343
428,163.6485514640808
429,164.03823018074036
430,164.47323441505432
431,164.8328492641449
432,165.21344542503357
433,165.59989380836487
434,165.97901892662048
435,166.35373497009277
436,166.73430800437927
437,167.11739587783813
438,167.53283953666687
439,167.90369176864624
440,168.28239941596985
441,168.67360067367554
442,169.06437611579895
443,169.4387755393982
444,169.79907631874084
445,170.18690371513367
446,170.61486315727234
447,170.99539732933044
448,171.37225937843323
449,171.75097227096558
450,172.12861132621765
451,172.4995720386505
452,172.87758827209473
453,173.27228999137878
454,173.66982340812683
455,174.0368618965149
456,174.4121596813202
457,174.78940343856812
458,175.16497540473938
459,175.53319096565247
460,175.9098870754242
461,176.30719184875488
462,176.68429470062256
463,177.06645679473877
464,177.45162963867188
465,177.80811381340027
466,178.19196033477783
467,178.57192087173462
468,178.95987462997437
469,179.373468875885
470,179.73466444015503
471,180.11379623413086
472,180.48974204063416
473,180.84959816932678
474,181.2330825328827
475,181.61199188232422
476,182.00288820266724
477,182.42842507362366
478,182.7973644733429
479,183.17764735221863
480,183.5526270866394
481,183.93240904808044
482,184.3144268989563
483,184.69512581825256
484,185.07557201385498
485,185.48048973083496
486,185.85536456108093
487,186.22645711898804
488,186.60566687583923
489,186.97470617294312
490,187.34844183921814
491,187.7135808467865
492,188.09299755096436
493,188.52618980407715
494,188.90536546707153
495,189.27744913101196
496,189.66625690460205
497,190.0464117527008
498,190.40339875221252
499,190.77372884750366
500,191.1738748550415
501,191.57494401931763
502,191.95182704925537
503,192.3336958885193
504,192.70502734184265
505,193.07698345184326
506,193.4541473388672
507,193.83039617538452
508,194.21098375320435
509,194.61155700683594
510,194.9805464744568
511,195.36129570007324
512,195.73615646362305
513,196.11353278160095
514,196.49051570892334
515,196.87186193466187
516,197.26881647109985
517,197.6608283519745
518,198.02725958824158
519,198.40430188179016
520,198.78799152374268
521,199.1655912399292
522,199.53750586509705
523,199.91608095169067
524,200.307226896286
525,200.68341612815857
526,201.06706833839417
527,201.4717617034912
528,201.84776139259338
529,202.22313284873962
530,202.59426355361938
531,202.9723129272461
532,203.4258155822754
533,203.80587458610535
534,204.1912717819214
535,204.58156490325928
536,204.93961882591248
537,205.3118224143982
538,205.69659996032715
539,206.07791709899902
540,206.51242542266846
541,206.8954198360443
542,207.27892017364502
543,207.65171909332275
544,208.0307331085205
545,208.38759565353394
546,208.7609579563141
547,209.15403747558594
548,209.57136750221252
549,209.95379829406738
550,210.33898496627808
551,210.71596384048462
552,211.0892150402069
553,211.47439765930176
554,211.8477747440338
555,212.2477719783783
556,212.63788485527039
557,213.01124167442322
558,213.3824803829193
559,213.75545620918274
560,214.1331968307495
561,214.50898838043213
562,214.89128828048706
563,215.30915188789368
564,215.68312168121338
565,216.0675082206726
566,216.4491970539093
567,216.8281228542328
568,217.19582414627075
569,217.57092332839966
570,217.94172382354736
571,218.37323880195618
572,218.7500879764557
573,219.1272532939911
574,219.5064675807953
575,219.88761973381042
576,220.2683141231537
577,220.6449818611145
578,221.03535509109497
579,221.44702076911926
580,221.82490730285645
581,222.19383096694946
582,222.57061862945557
583,222.94735407829285
584,223.31827330589294
585,223.69483375549316
586,224.07361268997192
587,224.49686098098755
588,224.87480115890503
589,225.25303840637207
590,225.6303174495697
591,226.00260639190674
592,226.38217067718506
593,226.78327631950378
594,227.17954015731812
595,227.59070897102356
596,227.97133612632751
597,228.3483076095581
598,228.70901107788086
599,229.08849000930786
600,229.46769547462463
601,229.85067009925842
602,230.2688012123108
603,230.66051626205444
604,231.03338718414307
605,231.412495136261
606,231.794353723526
607,232.17378997802734
608,232.55063724517822
609,232.92782402038574
610,233.3299949169159
611,233.70543313026428
612,234.07933688163757
613,234.4497582912445
614,234.82570791244507
615,235.20752024650574
616,235.58269143104553
617,235.961927652359
618,236.34641647338867
619,236.73657512664795
620,237.11847281455994
621,237.5063018798828
622,237.87783193588257
623,238.25501203536987
624,238.63169527053833
625,239.01476550102234
626,239.42083621025085
627,239.78962349891663
628,240.17191338539124
629,240.55760788917542
630,240.93848180770874
631,241.31531167030334
632,241.69461917877197
633,242.07648515701294
634,242.50646805763245
635,242.8930802345276
636,243.26992750167847
637,243.6543378829956
638,244.02981305122375
639,244.41316533088684
640,244.79062390327454
641,245.18280482292175
642,245.58838152885437
643,245.9325613975525
644,246.30824160575867
645,246.68972301483154
646,247.0689468383789
647,247.43734431266785
648,247.81792664527893
649,248.19777011871338
650,248.606192111969
651,248.99495244026184
652,249.37367463111877
653,249.7500581741333
654,250.12822008132935
655,250.50572752952576
656,250.87142324447632
657,251.27007508277893
658,251.6461672782898
659,252.04776287078857
660,252.42662501335144
661,252.80557942390442
662,253.18411493301392
663,253.56806707382202
664,253.9481918811798
665,254.36001586914062
666,254.73538494110107
667,255.10643196105957
668,255.4958038330078
669,255.8753228187561
670,256.25283098220825
671,256.6306073665619
672,257.0212154388428
673,257.43390011787415
674,257.81334376335144
675,258.1890757083893
676,258.57282638549805
677,258.9498381614685
678,259.32549595832825
679,259.70338702201843
680,260.0492024421692
681,260.46875381469727
682,260.84768629074097
683,261.22518134117126
684,261.602011680603
685,261.99713468551636
686,262.3622601032257
687,262.7520077228546
688,263.1532802581787
689,263.56385493278503
690,263.9436068534851
691,264.32877492904663
692,264.71280455589294
693,265.0884141921997
694,265.4679822921753
695,265.8495457172394
696,266.22777581214905
697,266.6391546726227
698,267.0134997367859
699,267.392511844635
700,267.7696692943573
701,268.146301984787
702,268.5255551338196
703,268.9077317714691
704,269.30950379371643
705,269.6759750843048
706,270.05460810661316
707,270.4457046985626
708,270.8318085670471
709,271.20768690109253
710,271.5763509273529
711,271.9491033554077
712,272.348751783371
713,272.7186324596405
714,273.1012122631073
715,273.48358607292175
716,273.87124133110046
717,274.250607252121
718,274.6103732585907
719,274.98943853378296
720,275.4230909347534
721,275.7645468711853
722,276.12641978263855
723,276.5023446083069
724,276.88178300857544
725,277.2356231212616
726,277.6059350967407
727,277.98843693733215
728,278.39921617507935
729,278.77658343315125
730,279.15293884277344
731,279.53096437454224
732,279.91005516052246
733,280.28518319129944
734,280.6637153625488
735,281.0518832206726
736,281.4704473018646
737,281.845543384552
738,282.2255403995514
739,282.6154406070709
740,282.9917595386505
741,283.37230372428894
742,283.7463345527649
743,284.1354384422302
744,284.55235862731934
745,284.9313111305237
746,285.310435295105
747,285.6895658969879
748,286.06183409690857
749,286.4387550354004
750,286.8095021247864
751,287.2096474170685
752,287.6199460029602
753,287.9822871685028
754,288.3554000854492
755,288.7295684814453
756,289.10629057884216
757,289.48491883277893
758,289.87353706359863
759,290.2652633190155
760,290.67062425613403
761,291.0705020427704
762,291.4506347179413
763,291.7897663116455
764,292.1756663322449
765,292.55590867996216
766,292.93634724617004
767,293.3493621349335
768,293.7228012084961
769,294.10158824920654
770,294.4879570007324
771,294.86558985710144
772,295.2426917552948
773,295.6247568130493
774,296.008175611496
775,296.44932413101196
776,296.8281102180481
777,297.2086591720581
778,297.5941379070282
779,297.97289991378784
780,298.3537483215332
781,298.7202353477478
782,299.1040165424347
783,299.5036919116974
784,299.88545322418213
785,300.2563805580139
786,300.63619017601013
787,301.0131003856659
788,301.38896656036377
789,301.7656018733978
790,302.15766406059265
791,302.5519621372223
792,302.9290895462036
793,303.30370330810547
794,303.676433801651
795,304.0711555480957
796,304.4607436656952
797,304.83833026885986
798,305.2500743865967
799,305.6534311771393
800,306.01888489723206
801,306.38897347450256
802,306.7633590698242
803,307.1491138935089
804,307.52299189567566
805,307.9035415649414
806,308.3027014732361
807,308.6822180747986
808,309.0448977947235
809,309.4188177585602
810,309.8042616844177
811,310.1862006187439
812,310.5346188545227
813,310.89023208618164
814,311.3076853752136
815,311.6993341445923
816,312.07687520980835
817,312.4564559459686
818,312.82047843933105
819,313.20751571655273
820,313.58378171920776
821,313.9713628292084
822,314.3720510005951
823,314.75152373313904
824,315.1291239261627
825,315.50435400009155
826,315.8777587413788
827,316.2558104991913
828,316.6359050273895
829,317.0240406990051
