loop step,time (secs)
0,0.3930525779724121
1,0.7703554630279541
2,1.0767314434051514
3,1.3432657718658447
4,1.6114041805267334
5,1.882174015045166
6,2.1551513671875
7,2.425593376159668
8,2.6937415599823
9,2.9635653495788574
10,3.230320453643799
11,3.5031282901763916
12,3.788327693939209
13,4.083859920501709
14,4.3488945960998535
15,4.613804340362549
16,4.879506826400757
17,5.147243499755859
18,5.400083065032959
19,5.666201591491699
20,5.940617084503174
21,6.208573579788208
22,6.4743945598602295
23,6.754617214202881
24,7.058574914932251
25,7.3302834033966064
26,7.601118087768555
27,7.881894111633301
28,8.153055906295776
29,8.422317028045654
30,8.689891815185547
31,8.95691466331482
32,9.221118211746216
33,9.489961862564087
34,9.773564577102661
35,10.07471489906311
36,10.339330196380615
37,10.607442378997803
38,10.859528064727783
39,11.126207828521729
40,11.39350152015686
41,11.663203716278076
42,11.944402933120728
43,12.210628747940063
44,12.475895643234253
45,12.76351547241211
46,13.063138008117676
47,13.33182668685913
48,13.60233211517334
49,13.867761611938477
50,14.14203929901123
51,14.410154819488525
52,14.675417423248291
53,14.942805290222168
54,15.211721897125244
55,15.479197263717651
56,15.772890090942383
57,16.08253049850464
58,16.35326313972473
59,16.6258385181427
60,16.892045497894287
61,17.162993907928467
62,17.435109853744507
63,17.700085401535034
64,17.96680188179016
65,18.236004114151
66,18.471768856048584
67,18.757914066314697
68,19.05811047554016
69,19.335456371307373
70,19.604920864105225
71,19.867525100708008
72,20.1352858543396
73,20.412726402282715
74,20.691673755645752
75,20.962080001831055
76,21.229018926620483
77,21.505364894866943
78,21.83063554763794
79,22.113413333892822
80,22.384559154510498
81,22.656046628952026
82,22.92728042602539
83,23.195648670196533
84,23.45789909362793
85,23.72324299812317
86,23.997375011444092
87,24.26502752304077
88,24.505887031555176
89,24.82352638244629
90,25.110485315322876
91,25.38209104537964
92,25.654320001602173
93,25.933236598968506
94,26.210514307022095
95,26.477725744247437
96,26.74956774711609
97,27.0166597366333
98,27.28545331954956
99,27.557613611221313
100,27.860287189483643
101,28.1381196975708
102,28.413105010986328
103,28.680248260498047
104,28.95548725128174
105,29.22696542739868
106,29.483683347702026
107,29.751092195510864
108,30.028442859649658
109,30.306905269622803
110,30.583055019378662
111,30.877161741256714
112,31.160388946533203
113,31.432177782058716
114,31.698381185531616
115,31.97531008720398
116,32.24689483642578
117,32.521804332733154
118,32.78923225402832
119,33.05403518676758
120,33.326090812683105
121,33.599236726760864
122,33.91277313232422
123,34.184311628341675
124,34.44991111755371
