loop step,time (secs)
668,238.2135558128357
669,238.56118965148926
670,238.90227913856506
671,239.25747513771057
672,239.62334179878235
673,239.98332262039185
674,240.33435893058777
675,240.6851921081543
676,241.0647497177124
677,241.44260811805725
678,241.79657793045044
679,242.14914774894714
680,242.46306848526
681,242.81787276268005
682,243.16690468788147
683,243.51525235176086
684,243.88293552398682
685,244.26749277114868
686,244.61700248718262
687,244.9601776599884
688,245.31396460533142
689,245.6547725200653
690,246.0140528678894
691,246.36698126792908
692,246.722069978714
693,247.0997850894928
694,247.45730543136597
695,247.8140640258789
696,248.16557788848877
697,248.51933479309082
698,248.86632227897644
699,249.21624565124512
700,249.5670096874237
701,249.92087984085083
702,250.3322606086731
703,250.68817377090454
704,251.04896807670593
705,251.3801703453064
706,251.7259862422943
707,252.07787775993347
708,252.43273377418518
709,252.79419684410095
710,253.18621706962585
711,253.53610134124756
712,253.88848304748535
713,254.24591875076294
714,254.59897208213806
715,254.95793104171753
716,255.31230235099792
717,255.6625485420227
718,256.01451778411865
719,256.4220931529999
720,256.77401876449585
721,257.0979344844818
722,257.433434009552
723,257.781311750412
724,258.13876819610596
725,258.47488927841187
726,258.83137249946594
727,259.250928401947
728,259.59906816482544
729,259.95464396476746
730,260.30619072914124
731,260.65804743766785
732,261.00579023361206
733,261.3674039840698
734,261.7138521671295
735,262.10614037513733
736,262.46647024154663
737,262.8170168399811
738,263.1650288105011
739,263.5237262248993
740,263.8760886192322
741,264.2280578613281
742,264.58502221107483
743,264.94209027290344
744,265.34330916404724
745,265.6981008052826
746,266.05438899993896
747,266.40770149230957
748,266.76009011268616
749,267.1183135509491
750,267.4670171737671
751,267.8272683620453
752,268.2045178413391
753,268.55656933784485
754,268.9052586555481
755,269.2583508491516
756,269.5989775657654
757,269.9503433704376
758,270.3134903907776
759,270.66797280311584
760,271.03453183174133
761,271.4199798107147
762,271.765095949173
763,272.08894324302673
764,272.46503257751465
765,272.81612038612366
766,273.18243408203125
767,273.52881145477295
768,273.8835573196411
769,274.27601313591003
770,274.6296558380127
771,274.9784436225891
772,275.3247101306915
773,275.67220425605774
774,276.01468300819397
775,276.3650209903717
776,276.7083480358124
777,277.0834128856659
778,277.4610867500305
779,277.8146770000458
780,278.17779541015625
781,278.52234530448914
782,278.8800594806671
783,279.23553562164307
784,279.5899078845978
785,279.96718430519104
786,280.3532965183258
787,280.70172810554504
788,281.0569131374359
789,281.41250467300415
790,281.7624056339264
791,282.119087934494
792,282.4692347049713
793,282.83918023109436
794,283.21721148490906
795,283.56205773353577
796,283.905770778656
797,284.2574737071991
798,284.614572763443
799,284.96436619758606
800,285.2991855144501
801,285.6480276584625
802,286.01091599464417
803,286.3987674713135
804,286.754341840744
805,287.11381435394287
806,287.4655349254608
807,287.81464433670044
808,288.157262802124
809,288.51472640037537
810,288.86488127708435
811,289.26366090774536
812,289.5865635871887
813,289.92484164237976
814,290.2842028141022
815,290.640753030777
816,290.99132800102234
817,291.333065032959
818,291.6630051136017
819,292.02727913856506
820,292.4140245914459
821,292.773339509964
822,293.1258451938629
823,293.4794421195984
824,293.819030046463
825,294.16971135139465
826,294.521936416626
827,294.8783631324768
828,295.264164686203
829,295.62538480758667
