Time (secs),Control variable
0.0014297962188720703,1
0.023307085037231445,1
0.04508376121520996,1
0.06607794761657715,1
0.08711886405944824,1
0.10794234275817871,1
0.1300053596496582,1
0.15092206001281738,1
0.17166876792907715,1
0.19251465797424316,1
0.2149348258972168,1
0.23555827140808105,1
0.2565150260925293,1
0.27720117568969727,1
0.29822707176208496,1
0.3191077709197998,1
0.33982133865356445,1
0.3605484962463379,1
0.3814983367919922,1
0.4026665687561035,1
0.4241788387298584,1
0.4450211524963379,1
0.4658222198486328,1
0.48691749572753906,1
0.50864577293396,1
0.5295920372009277,1
0.5540943145751953,1
0.5750348567962646,1
0.5958161354064941,1
0.616213321685791,1
0.6365988254547119,1
0.6571409702301025,1
0.6776809692382812,1
0.6983475685119629,1
0.7192001342773438,1
0.7395904064178467,1
0.759920597076416,1
0.7807328701019287,1
0.8011112213134766,1
0.8215606212615967,1
0.8423218727111816,1
0.8629262447357178,1
0.8832063674926758,1
0.9035816192626953,1
0.9238171577453613,1
0.944286584854126,1
0.9646551609039307,1
0.9852235317230225,1
1.0059239864349365,0.9866405229758213
1.0269577503204346,0.9691269067794754
1.0477335453033447,0.9516807509754464
1.0683069229125977,0.927222988340902
1.089062213897705,0.9077165432588223
1.109374761581421,0.8853941569054501
1.129657506942749,0.8468644081960273
1.1500623226165771,0.8469771385004016
1.1712391376495361,0.8053639824222468
1.191537857055664,0.7866213576609907
1.2118768692016602,0.7670524457633797
1.2323930263519287,0.7473394559966446
1.25309157371521,0.7265882187372598
1.2737064361572266,0.7235421273401864
1.2945168018341064,0.6996012977032696
1.3151822090148926,0.6797172029994338
1.339721441268921,0.6333021427178386
1.3599836826324463,0.6262301600645896
1.3812305927276611,0.6083056157442677
1.4020192623138428,0.5881025141851858
1.4223644733428955,0.5725034860975643
1.4427032470703125,0.5722036725711012
1.4629781246185303,0.5358084231099887
1.4868810176849365,0.5218879234421803
1.5071659088134766,0.5080982780314997
1.5311386585235596,0.5118639489378412
1.556586503982544,0.47357348601637406
1.5768122673034668,0.44560737874111683
1.5995492935180664,0.4364152315719546
1.6269381046295166,0.424507004302821
1.6472675800323486,0.4108919749743027
1.6676528453826904,0.38124117711828037
1.6881639957427979,0.373710276236056
1.7084310054779053,0.363084903760249
1.729022741317749,0.3503011402159487
1.7495970726013184,0.3395080163354501
1.7703089714050293,0.3282132525606589
1.7913005352020264,0.31924293809763876
1.811722755432129,0.30781051468232684
1.8322193622589111,0.29854874564541733
1.8527026176452637,0.28953363635551005
1.873108148574829,0.2810417968899511
1.8938326835632324,0.2715840653696925
1.9142096042633057,0.263782065753548
1.9346039295196533,0.2563209417824166
1.9554057121276855,0.24715239063260652
1.9758257865905762,0.229120150667922
1.9962680339813232,0.22648240670093978
2.016674041748047,0.218249076258202
2.0373735427856445,0.21287082133490304
2.0580217838287354,0.20593281284871218
2.079235315322876,0.2008425617975011
2.09954833984375,0.19506352750828373
2.1198008060455322,0.18785899841511403
2.140247344970703,0.1827295842474752
2.160795211791992,0.17862052540598367
2.1813647747039795,0.1908137202375821
2.203498601913452,0.16257562850272647
2.2238757610321045,0.1637703534235737
2.244215726852417,0.15828719852727746
2.2647697925567627,0.1523935720095795
2.285565137863159,0.1680994435240921
2.306467294692993,0.15400417272818753
2.326760768890381,0.13493300750740955
2.3470754623413086,0.153033320709286
2.367427349090576,0.12416373103403855
2.3877792358398438,0.1256033323956251
2.408106803894043,0.12557556726590166
2.4284849166870117,0.1171194564459746
2.448866844177246,0.11326652311635176
2.469665288925171,0.11172058698365443
2.490724802017212,0.1258575810245481
2.5109915733337402,0.09711652906424557
2.5318500995635986,0.10143412868250212
2.5524256229400635,0.1011381907036372
2.5731825828552246,0.11154940397408535
2.5939242839813232,0.08544130829833786
2.614305257797241,0.08905570924449573
2.63500714302063,0.08574506081104788
2.6553268432617188,0.10028347442812215
2.67571759223938,0.07219811159372079
2.696019411087036,0.07219811159372079
2.7165350914001465,0.07426408213454284
2.7368319034576416,0.08921279701289328
2.7573044300079346,0.08006330371091819
2.778233766555786,0.06104953770758889
2.7986109256744385,0.06461247928090785
2.8193418979644775,0.06181156931393794
2.8397276401519775,0.05998310305878955
2.8599789142608643,0.05868785867313334
2.8802244663238525,0.05483533827829167
2.9006295204162598,0.053294183817426635
2.9210569858551025,0.052007815866085126
2.94168758392334,0.049705430484721834
2.96260404586792,0.049181918027256834
2.983250617980957,0.04814593498612195
3.003628730773926,0.04711104420464106
3.024150848388672,0.04379142288740833
3.044820785522461,0.060318733386972426
3.0651304721832275,0.036908619857277884
3.0854804515838623,0.04068375912781421
3.1059699058532715,0.03837888148231627
3.1263158321380615,0.03938394784927368
3.1466140747070312,0.03631137763926461
3.1669905185699463,0.03579217761179559
3.187978506088257,0.03401820808752654
3.208369255065918,0.0332191923464329
3.2289645671844482,0.03219649972117416
3.2494747638702393,0.029632977633115835
3.270047426223755,0.028344517321904728
3.2911276817321777,0.029093921184539795
3.3119664192199707,0.02604829379083387
3.3322505950927734,0.025499627854201616
3.3528659343719482,0.025242859835476625
3.373542547225952,0.023964866293951156
3.394472122192383,0.02294316517673243
3.415203094482422,0.021905421708284283
3.43552565574646,0.020874492433355017
3.4558541774749756,0.018305316941614896
3.4762794971466064,0.017786124363352078
3.496762990951538,0.017523725237088297
3.51705265045166,0.017774999141693115
3.53771710395813,0.01624786822681832
3.557986259460449,0.015209161992376067
3.5785441398620605,0.013422146104542567
3.5990371704101562,0.012642822246913779
3.620765447616577,0.012393229761955013
3.641338586807251,0.011865220403850336
3.6622347831726074,0.010594101388547161
3.6825520992279053,0.008014508202609044
3.703617572784424,0.009028494358062744
3.724025011062622,0.009028494358062744
3.7443690299987793,0.0067268421138090995
3.764878988265991,0.006719282580769608
3.785633087158203,0.007732562566342396
3.8065576553344727,0.005964158232819544
3.8276212215423584,0.004938448341312321
3.848008155822754,0.0038930371677225106
3.8685059547424316,0.004397928714752197
3.8890492916107178,0.0028682100442035865
3.909938097000122,0.0018472803589519296
3.9308905601501465,0.0031005909574666098
3.9512691497802734,0.0013219429365242722
3.971724510192871,0.00029333933152150046
3.9920730590820312,0.0007964372634887695
4.012543678283691,0
4.0331056118011475,0
4.0540289878845215,0
4.074673652648926,0
4.095721960067749,0
4.116367816925049,0
4.136692762374878,0
4.157256603240967,0
