loop step,time (secs)
0,0.9258036613464355
1,1.6875550746917725
2,2.081239700317383
3,2.4538822174072266
4,2.8430819511413574
5,3.2224338054656982
6,3.60383677482605
7,3.9858758449554443
8,4.368793249130249
9,4.76076865196228
10,5.1264753341674805
11,5.493531227111816
12,5.883584022521973
13,6.245844125747681
14,6.623399019241333
15,6.993579149246216
16,7.364770889282227
17,7.758737087249756
18,8.134963989257812
19,8.512576580047607
20,8.941945791244507
21,9.304212808609009
22,9.67949366569519
23,10.051419973373413
24,10.424240350723267
25,10.843390226364136
26,11.221082210540771
27,11.605381488800049
28,12.025330066680908
29,12.504342555999756
30,12.87835955619812
31,13.284672737121582
32,13.75162959098816
33,14.1484375
34,14.526334762573242
35,14.94539213180542
36,15.325975179672241
37,15.805533647537231
38,16.186861753463745
39,16.624135732650757
40,17.03240180015564
41,17.403095483779907
42,17.80342125892639
43,18.20995855331421
44,18.59659719467163
45,18.976313829421997
46,19.353720903396606
47,19.76189112663269
48,20.1280837059021
49,20.49687957763672
50,20.883912086486816
51,21.254468202590942
52,21.625645637512207
53,22.003937005996704
54,22.444162368774414
55,22.870210647583008
56,23.235687494277954
57,23.60230255126953
58,23.990102291107178
59,24.359562873840332
60,24.737526416778564
61,25.114341020584106
62,25.537461280822754
63,25.979291677474976
64,26.352426290512085
65,26.730358600616455
66,27.07897710800171
67,27.420987367630005
68,27.797343730926514
69,28.17519998550415
70,28.563223600387573
71,28.981934547424316
72,29.353281021118164
73,29.725725173950195
74,30.105045557022095
75,30.473751068115234
76,30.869526863098145
77,31.24350643157959
78,31.652376413345337
79,32.04687690734863
80,32.42463397979736
81,32.79424977302551
82,33.224998235702515
83,33.62284731864929
84,33.99380946159363
85,34.36728858947754
86,34.7807891368866
87,35.15410113334656
88,35.507405042648315
89,35.879629373550415
90,36.25072264671326
91,36.62486004829407
92,36.99851059913635
93,37.375980854034424
94,37.81618285179138
95,38.22824954986572
96,38.60301160812378
97,38.983158111572266
98,39.39133954048157
99,39.76139688491821
100,40.12936782836914
101,40.50927257537842
102,40.925053119659424
103,41.30291485786438
104,41.680830001831055
105,42.07729935646057
106,42.48562455177307
107,42.853246450424194
108,43.232826948165894
109,43.642635345458984
110,44.04324984550476
111,44.41997742652893
112,44.810808420181274
113,45.184041261672974
114,45.578041791915894
115,45.96786570549011
116,46.42326807975769
117,46.94593811035156
118,47.36291742324829
119,47.74075746536255
120,48.1139817237854
121,48.48760437965393
122,48.86781430244446
123,49.238487243652344
124,49.62849545478821
125,50.0413498878479
126,50.4243586063385
127,50.80042862892151
128,51.16584873199463
129,51.54540491104126
130,51.92066311836243
131,52.30414271354675
132,52.70937991142273
133,53.0841019153595
134,53.45040559768677
135,53.83046317100525
136,54.25084209442139
137,54.65437436103821
138,55.041435956954956
139,55.42763876914978
140,55.87467122077942
141,56.349841594696045
142,56.748380184173584
143,57.125744581222534
144,57.54384970664978
145,57.94299268722534
146,58.32712411880493
147,58.82047438621521
148,59.25444531440735
149,59.629433155059814
150,60.031920194625854
151,60.40549445152283
152,60.78812098503113
153,61.167043685913086
154,61.55166530609131
155,61.9634006023407
156,62.3420295715332
157,62.68457055091858
158,63.0614287853241
159,63.47090816497803
160,63.87860131263733
161,64.26842188835144
162,64.64737391471863
163,65.04967761039734
164,65.42521858215332
165,65.79391169548035
166,66.18195390701294
167,66.55798387527466
168,66.92272329330444
169,67.28833103179932
170,67.66245627403259
171,68.0456817150116
172,68.46292328834534
173,68.83129739761353
174,69.2085542678833
175,69.58699989318848
176,69.98595547676086
177,70.39383912086487
178,70.82597541809082
179,71.19194030761719
180,71.57041883468628
181,71.94791078567505
182,72.32658267021179
183,72.77618789672852
184,73.1450355052948
185,73.5273048877716
186,73.94443702697754
187,74.316335439682
188,74.6876904964447
189,75.06651449203491
190,75.4458658695221
191,75.82229900360107
192,76.1868302822113
193,76.56344723701477
194,77.00648546218872
195,77.40661835670471
196,77.77437090873718
197,78.13931107521057
198,78.50733757019043
199,78.88276815414429
200,79.24949407577515
201,79.64054703712463
202,80.05092120170593
203,80.44921541213989
204,80.83107924461365
205,81.19505906105042
206,81.58502745628357
207,82.02545094490051
208,82.40306830406189
209,82.82347440719604
210,83.19387578964233
211,83.56825375556946
212,83.94211912155151
213,84.3137776851654
214,84.68659329414368
215,85.05654430389404
216,85.42402696609497
217,85.85270142555237
218,86.29052138328552
219,86.67451405525208
220,87.04295039176941
221,87.4174907207489
222,87.79082226753235
223,88.16886711120605
224,88.54965806007385
225,88.95997834205627
226,89.32678937911987
227,89.70114612579346
228,90.09602379798889
229,90.47014021873474
230,90.84703230857849
231,91.25447010993958
232,91.74268651008606
233,92.21149206161499
234,92.64453601837158
235,93.03717422485352
236,93.40871596336365
237,93.78889584541321
238,94.15734791755676
239,94.51112580299377
240,94.91682767868042
241,95.29372596740723
242,95.67136025428772
243,96.04756116867065
244,96.42539834976196
245,96.79382729530334
246,97.16455483436584
247,97.55065846443176
248,97.94967794418335
249,98.32357215881348
250,98.69245052337646
251,99.06780982017517
252,99.44433689117432
253,99.8884608745575
254,100.3029146194458
255,100.7089171409607
256,101.13274574279785
257,101.51390171051025
258,101.91093516349792
259,102.30510807037354
260,102.73020076751709
261,103.11010694503784
262,103.48387932777405
263,103.89110279083252
264,104.34199476242065
265,104.71365451812744
266,105.08773422241211
267,105.46369743347168
268,105.85103464126587
269,106.22748517990112
270,106.6181857585907
271,107.01837158203125
272,107.3907630443573
273,107.76488614082336
274,108.10148763656616
