loop step,time (secs)
0,0.4910624027252197
1,1.023761510848999
2,1.469644546508789
3,1.8372540473937988
4,2.2013888359069824
5,2.6678192615509033
6,3.111043930053711
7,3.5007312297821045
8,3.9072000980377197
9,4.292542934417725
10,4.699133634567261
11,5.120070695877075
12,5.500717639923096
13,5.9308693408966064
14,6.307473421096802
15,6.682897329330444
16,7.074892044067383
17,7.446932792663574
18,7.8414130210876465
19,8.229610681533813
20,8.640963792800903
21,9.076661348342896
22,9.457301378250122
23,9.836211204528809
24,10.220118522644043
25,10.601991891860962
26,10.988119840621948
27,11.368286609649658
28,11.767925262451172
29,12.16385293006897
30,12.543268918991089
31,12.941919565200806
32,13.326675653457642
33,13.711945295333862
34,14.099263668060303
35,14.483247995376587
36,14.906877994537354
37,15.284319877624512
38,15.672334671020508
39,16.061675786972046
40,16.446983814239502
41,16.826942920684814
42,17.203996181488037
43,17.60175085067749
44,18.02979302406311
45,18.41280508041382
46,18.804376363754272
47,19.185436725616455
48,19.56329345703125
49,19.957519054412842
50,20.36498498916626
51,20.776416778564453
52,21.165222644805908
53,21.545979499816895
54,21.93680167198181
55,22.31418228149414
56,22.6982684135437
57,23.092198610305786
58,23.488101482391357
59,23.925116062164307
60,24.326841115951538
61,24.763083696365356
62,25.260373830795288
63,25.685574769973755
64,26.084055423736572
65,26.467888593673706
66,26.846861362457275
67,27.2229106426239
68,27.60425639152527
69,28.00174355506897
70,28.386634826660156
71,28.768149375915527
72,29.150891304016113
73,29.539302825927734
74,29.97718095779419
75,30.385902166366577
76,30.762782096862793
77,31.157116413116455
78,31.542150259017944
79,31.920627117156982
80,32.30917811393738
81,32.77263689041138
82,33.18699240684509
83,33.57591414451599
84,33.946166038513184
85,34.323784828186035
86,34.726364612579346
87,35.125964403152466
88,35.492924213409424
89,35.95065140724182
90,36.42655944824219
91,36.812350034713745
92,37.331010580062866
93,37.833064556121826
94,38.222092390060425
95,38.60878229141235
96,39.03004693984985
97,39.405054330825806
98,39.78173851966858
99,40.1729474067688
100,40.57266545295715
101,40.96214461326599
102,41.34674024581909
103,41.79096484184265
104,42.271223068237305
105,42.647748708724976
106,43.03609323501587
107,43.42581009864807
108,43.8125216960907
109,44.1951048374176
110,44.588560581207275
111,45.01081967353821
112,45.3914635181427
113,45.776400327682495
114,46.16453289985657
115,46.58011531829834
116,46.976070165634155
117,47.3661904335022
118,47.769014835357666
119,48.158864974975586
120,48.54415774345398
121,48.92827320098877
122,49.31481885910034
123,49.71280002593994
124,50.084874629974365
125,50.471914529800415
126,50.84638214111328
127,51.22477149963379
128,51.63839149475098
129,52.023942947387695
130,52.41580247879028
131,52.82853055000305
132,53.253233909606934
133,53.64584755897522
134,54.06892371177673
135,54.45451021194458
136,54.84623456001282
137,55.22478365898132
138,55.610660791397095
139,55.99634313583374
140,56.37347650527954
141,56.78291988372803
142,57.188615798950195
143,57.641196489334106
144,58.06131601333618
145,58.44947957992554
146,58.838558197021484
147,59.21749258041382
148,59.61425042152405
149,60.02401041984558
150,60.40933060646057
151,60.80205702781677
152,61.189334869384766
153,61.56586217880249
154,61.95779085159302
155,62.342978715896606
156,62.74217104911804
157,63.109737157821655
158,63.48642897605896
159,63.86803841590881
160,64.25499534606934
161,64.6519603729248
162,65.028000831604
163,65.40978002548218
164,65.81045627593994
165,66.17343592643738
166,66.56335544586182
167,66.94753670692444
168,67.33693170547485
169,67.72750902175903
170,68.12524366378784
171,68.5140585899353
172,68.94773745536804
173,69.37619423866272
174,69.84323215484619
175,70.340744972229
176,70.76261639595032
177,71.14361262321472
178,71.53065586090088
179,71.96267700195312
180,72.35024666786194
181,72.72802424430847
182,73.11935949325562
183,73.52076411247253
184,73.90808367729187
185,74.29251861572266
186,74.69421005249023
187,75.11534857749939
188,75.49280953407288
189,75.88061857223511
190,76.2620017528534
191,76.65002202987671
192,77.03339314460754
193,77.41843509674072
194,77.86025357246399
195,78.30544137954712
196,78.68808150291443
197,79.06256985664368
198,79.45217418670654
199,79.8435709476471
200,80.2416582107544
201,80.64233064651489
202,81.07355189323425
203,81.45043349266052
204,81.90852952003479
205,82.46220326423645
206,82.96178603172302
207,83.3494553565979
208,83.76158142089844
209,84.15342307090759
210,84.53519248962402
211,84.91726684570312
212,85.3110282421112
213,85.69413208961487
214,86.07967376708984
215,86.457435131073
216,86.9103524684906
217,87.32996225357056
218,87.71641659736633
219,88.10481834411621
220,88.45448589324951
221,88.83889055252075
222,89.22194361686707
223,89.61349558830261
224,90.02717328071594
225,90.41785407066345
226,90.79031538963318
227,91.16959238052368
228,91.57291197776794
229,91.98277020454407
230,92.36963415145874
231,92.76737689971924
232,93.18893051147461
233,93.56913566589355
234,93.95769190788269
235,94.35635042190552
236,94.74454617500305
237,95.13110208511353
238,95.54498243331909
239,95.92402720451355
240,96.30585241317749
241,96.6886625289917
242,97.07379174232483
243,97.45478415489197
244,97.84093570709229
245,98.21866345405579
246,98.62562465667725
247,99.04867887496948
248,99.44882988929749
249,99.822758436203
250,100.21309614181519
251,100.59356141090393
252,100.97056245803833
253,101.34789490699768
254,101.74716591835022
255,102.12368726730347
256,102.51295828819275
257,102.90085291862488
258,103.2848904132843
259,103.7072868347168
260,104.08740592002869
261,104.46634531021118
262,104.86892127990723
263,105.25625395774841
264,105.64897990226746
265,106.02769780158997
266,106.40782022476196
267,106.79296803474426
268,107.18073463439941
269,107.57350420951843
270,108.0044298171997
271,108.38401579856873
272,108.77001619338989
273,109.1669590473175
274,109.52337622642517
